image_filename,class_label,score
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000131929_crop0.png,coco_unlabled_2017,0.015792956575751305
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000089162_crop0.png,coco_unlabled_2017,0.0009200097993016243
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000187862_crop0.png,coco_unlabled_2017,0.0003414514067117125
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000090478_crop0.png,coco_unlabled_2017,0.058569371700286865
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000327434_crop0.png,coco_unlabled_2017,0.15272319316864014
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000563780_crop0.png,coco_unlabled_2017,0.00760099058970809
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000284700_crop0.png,coco_unlabled_2017,0.9960898160934448
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000406454_crop0.png,coco_unlabled_2017,0.7736619710922241
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000218932_crop0.png,coco_unlabled_2017,0.0005681197508238256
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000196790_crop0.png,coco_unlabled_2017,0.012958945706486702
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000107687_crop0.png,coco_unlabled_2017,0.0034607730340212584
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000229254_crop0.png,coco_unlabled_2017,0.3096419870853424
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000265130_crop0.png,coco_unlabled_2017,0.06016578897833824
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000216193_crop0.png,coco_unlabled_2017,0.6461869478225708
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000299365_crop0.png,coco_unlabled_2017,0.9982153177261353
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000056787_crop0.png,coco_unlabled_2017,0.1751972883939743
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000531618_crop0.png,coco_unlabled_2017,0.002972756279632449
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000462448_crop0.png,coco_unlabled_2017,0.05540924519300461
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000557141_crop0.png,coco_unlabled_2017,0.20206665992736816
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000180080_crop0.png,coco_unlabled_2017,0.10130187124013901
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000301790_crop0.png,coco_unlabled_2017,0.0024850850459188223
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000424047_crop0.png,coco_unlabled_2017,0.011676616035401821
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000156893_crop0.png,coco_unlabled_2017,0.9998985528945923
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000313440_crop0.png,coco_unlabled_2017,0.0003901115560438484
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000533797_crop0.png,coco_unlabled_2017,0.1498250514268875
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000190058_crop0.png,coco_unlabled_2017,0.0012732332106679678
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000580010_crop0.png,coco_unlabled_2017,8.741851343074813e-05
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000335393_crop0.png,coco_unlabled_2017,0.004206558223813772
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000281871_crop0.png,coco_unlabled_2017,5.5595020967302844e-05
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000003598_crop0.png,coco_unlabled_2017,0.1042013093829155
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000507691_crop0.png,coco_unlabled_2017,0.002624347573146224
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000163668_crop0.png,coco_unlabled_2017,0.24587540328502655
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000333470_crop0.png,coco_unlabled_2017,0.13531847298145294
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000277742_crop0.png,coco_unlabled_2017,0.24772270023822784
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000424883_crop0.png,coco_unlabled_2017,0.0005448602023534477
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000141092_crop0.png,coco_unlabled_2017,0.002105077961459756
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000145675_crop0.png,coco_unlabled_2017,0.028918802738189697
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000122139_crop0.png,coco_unlabled_2017,4.616506339516491e-05
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000354387_crop0.png,coco_unlabled_2017,0.00017720564210321754
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000523891_crop0.png,coco_unlabled_2017,0.0007794243865646422
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000450083_crop0.png,coco_unlabled_2017,0.0020673677790910006
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000110810_crop0.png,coco_unlabled_2017,0.4429142475128174
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000422287_crop0.png,coco_unlabled_2017,0.016545431688427925
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000534192_crop0.png,coco_unlabled_2017,0.21856379508972168
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000043796_crop0.png,coco_unlabled_2017,0.010078005492687225
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000301825_crop0.png,coco_unlabled_2017,0.8827401995658875
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000472601_crop0.png,coco_unlabled_2017,0.021038519218564034
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000554014_crop0.png,coco_unlabled_2017,0.999822199344635
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000407161_crop0.png,coco_unlabled_2017,0.02660232223570347
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000520869_crop0.png,coco_unlabled_2017,0.4567141830921173
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000397589_crop0.png,coco_unlabled_2017,0.000708790379576385
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000449206_crop0.png,coco_unlabled_2017,0.0630030557513237
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000142731_crop0.png,coco_unlabled_2017,0.9981597065925598
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000330382_crop0.png,coco_unlabled_2017,0.056594908237457275
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000017619_crop0.png,coco_unlabled_2017,0.011625697836279869
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000226056_crop0.png,coco_unlabled_2017,2.8775830287486315e-05
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000033319_crop0.png,coco_unlabled_2017,0.006051699630916119
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000367994_crop0.png,coco_unlabled_2017,0.7378852367401123
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000421257_crop0.png,coco_unlabled_2017,0.005625123158097267
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000409659_crop0.png,coco_unlabled_2017,0.021782593801617622
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000571511_crop0.png,coco_unlabled_2017,0.9848125576972961
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000120661_crop0.png,coco_unlabled_2017,0.0050016483291983604
/home/yli/dataset/masksim_512x512/coco_unlabeled_2017/000000349995_crop0.png,coco_unlabled_2017,0.005244945641607046
