image_filename,class_label,score
/home/yli/dataset/masksim_512x512/FlickrFace/00000_crop0.png,FlickrFace,0.07064316421747208
/home/yli/dataset/masksim_512x512/FlickrFace/00000_crop1.png,FlickrFace,0.03857828676700592
/home/yli/dataset/masksim_512x512/FlickrFace/00000_crop2.png,FlickrFace,0.21771450340747833
/home/yli/dataset/masksim_512x512/FlickrFace/00000_crop3.png,FlickrFace,0.27472811937332153
/home/yli/dataset/masksim_512x512/FlickrFace/00001_crop0.png,FlickrFace,0.0024834363721311092
/home/yli/dataset/masksim_512x512/FlickrFace/00001_crop1.png,FlickrFace,0.0011486663715913892
/home/yli/dataset/masksim_512x512/FlickrFace/00001_crop2.png,FlickrFace,0.012595643289387226
/home/yli/dataset/masksim_512x512/FlickrFace/00001_crop3.png,FlickrFace,0.027239292860031128
/home/yli/dataset/masksim_512x512/FlickrFace/00002_crop0.png,FlickrFace,0.028203468769788742
/home/yli/dataset/masksim_512x512/FlickrFace/00002_crop1.png,FlickrFace,0.030772434547543526
/home/yli/dataset/masksim_512x512/FlickrFace/00002_crop2.png,FlickrFace,0.05935858190059662
/home/yli/dataset/masksim_512x512/FlickrFace/00002_crop3.png,FlickrFace,0.003822929225862026
/home/yli/dataset/masksim_512x512/FlickrFace/00003_crop0.png,FlickrFace,0.006741597317159176
/home/yli/dataset/masksim_512x512/FlickrFace/00003_crop1.png,FlickrFace,0.005983874201774597
/home/yli/dataset/masksim_512x512/FlickrFace/00003_crop2.png,FlickrFace,0.034022361040115356
/home/yli/dataset/masksim_512x512/FlickrFace/00003_crop3.png,FlickrFace,0.02256408892571926
/home/yli/dataset/masksim_512x512/FlickrFace/00004_crop0.png,FlickrFace,0.001931800041347742
/home/yli/dataset/masksim_512x512/FlickrFace/00004_crop1.png,FlickrFace,0.009742718189954758
/home/yli/dataset/masksim_512x512/FlickrFace/00004_crop2.png,FlickrFace,0.0060896119102835655
/home/yli/dataset/masksim_512x512/FlickrFace/00004_crop3.png,FlickrFace,0.0030292158480733633
/home/yli/dataset/masksim_512x512/FlickrFace/00005_crop0.png,FlickrFace,0.004596760030835867
/home/yli/dataset/masksim_512x512/FlickrFace/00005_crop1.png,FlickrFace,0.009582022204995155
/home/yli/dataset/masksim_512x512/FlickrFace/00005_crop2.png,FlickrFace,0.005274019204080105
/home/yli/dataset/masksim_512x512/FlickrFace/00005_crop3.png,FlickrFace,0.007822869345545769
/home/yli/dataset/masksim_512x512/FlickrFace/00006_crop0.png,FlickrFace,0.1958695650100708
/home/yli/dataset/masksim_512x512/FlickrFace/00006_crop1.png,FlickrFace,0.11293299496173859
/home/yli/dataset/masksim_512x512/FlickrFace/00006_crop2.png,FlickrFace,0.1878088414669037
/home/yli/dataset/masksim_512x512/FlickrFace/00006_crop3.png,FlickrFace,0.17489007115364075
/home/yli/dataset/masksim_512x512/FlickrFace/00007_crop0.png,FlickrFace,0.05802498385310173
/home/yli/dataset/masksim_512x512/FlickrFace/00007_crop1.png,FlickrFace,0.001246163621544838
/home/yli/dataset/masksim_512x512/FlickrFace/00007_crop2.png,FlickrFace,0.048070162534713745
/home/yli/dataset/masksim_512x512/FlickrFace/00007_crop3.png,FlickrFace,0.0036848040763288736
/home/yli/dataset/masksim_512x512/FlickrFace/00008_crop0.png,FlickrFace,0.0030391584150493145
/home/yli/dataset/masksim_512x512/FlickrFace/00008_crop1.png,FlickrFace,0.0021045703906565905
/home/yli/dataset/masksim_512x512/FlickrFace/00008_crop2.png,FlickrFace,0.005551356356590986
/home/yli/dataset/masksim_512x512/FlickrFace/00008_crop3.png,FlickrFace,0.005407328251749277
/home/yli/dataset/masksim_512x512/FlickrFace/00009_crop0.png,FlickrFace,0.06262155622243881
/home/yli/dataset/masksim_512x512/FlickrFace/00009_crop1.png,FlickrFace,0.3585659861564636
/home/yli/dataset/masksim_512x512/FlickrFace/00009_crop2.png,FlickrFace,0.06395718455314636
/home/yli/dataset/masksim_512x512/FlickrFace/00009_crop3.png,FlickrFace,0.4357447624206543
/home/yli/dataset/masksim_512x512/FlickrFace/00010_crop0.png,FlickrFace,0.005557984113693237
/home/yli/dataset/masksim_512x512/FlickrFace/00010_crop1.png,FlickrFace,0.0038055155891925097
/home/yli/dataset/masksim_512x512/FlickrFace/00010_crop2.png,FlickrFace,0.027501460164785385
/home/yli/dataset/masksim_512x512/FlickrFace/00010_crop3.png,FlickrFace,0.04438413307070732
/home/yli/dataset/masksim_512x512/FlickrFace/00011_crop0.png,FlickrFace,0.005613165907561779
/home/yli/dataset/masksim_512x512/FlickrFace/00011_crop1.png,FlickrFace,0.005579784978181124
/home/yli/dataset/masksim_512x512/FlickrFace/00011_crop2.png,FlickrFace,0.026095805689692497
/home/yli/dataset/masksim_512x512/FlickrFace/00011_crop3.png,FlickrFace,0.0627249926328659
/home/yli/dataset/masksim_512x512/FlickrFace/00012_crop0.png,FlickrFace,0.02651519700884819
/home/yli/dataset/masksim_512x512/FlickrFace/00012_crop1.png,FlickrFace,0.0057056015357375145
/home/yli/dataset/masksim_512x512/FlickrFace/00012_crop2.png,FlickrFace,0.22878287732601166
/home/yli/dataset/masksim_512x512/FlickrFace/00012_crop3.png,FlickrFace,0.015509085729718208
/home/yli/dataset/masksim_512x512/FlickrFace/00013_crop0.png,FlickrFace,0.0979641005396843
/home/yli/dataset/masksim_512x512/FlickrFace/00013_crop1.png,FlickrFace,0.11074931919574738
/home/yli/dataset/masksim_512x512/FlickrFace/00013_crop2.png,FlickrFace,0.22524000704288483
/home/yli/dataset/masksim_512x512/FlickrFace/00013_crop3.png,FlickrFace,0.2872718572616577
/home/yli/dataset/masksim_512x512/FlickrFace/00014_crop0.png,FlickrFace,0.011387081816792488
/home/yli/dataset/masksim_512x512/FlickrFace/00014_crop1.png,FlickrFace,0.03531045839190483
/home/yli/dataset/masksim_512x512/FlickrFace/00014_crop2.png,FlickrFace,0.11572200059890747
/home/yli/dataset/masksim_512x512/FlickrFace/00014_crop3.png,FlickrFace,0.15732768177986145
/home/yli/dataset/masksim_512x512/FlickrFace/00015_crop0.png,FlickrFace,0.005379097536206245
/home/yli/dataset/masksim_512x512/FlickrFace/00015_crop1.png,FlickrFace,0.00835555698722601
/home/yli/dataset/masksim_512x512/FlickrFace/00015_crop2.png,FlickrFace,0.010302129201591015
/home/yli/dataset/masksim_512x512/FlickrFace/00015_crop3.png,FlickrFace,0.060649920254945755
/home/yli/dataset/masksim_512x512/FlickrFace/00016_crop0.png,FlickrFace,0.009087913669645786
/home/yli/dataset/masksim_512x512/FlickrFace/00016_crop1.png,FlickrFace,0.024414923042058945
/home/yli/dataset/masksim_512x512/FlickrFace/00016_crop2.png,FlickrFace,0.029104173183441162
/home/yli/dataset/masksim_512x512/FlickrFace/00016_crop3.png,FlickrFace,0.015069528482854366
/home/yli/dataset/masksim_512x512/FlickrFace/00017_crop0.png,FlickrFace,0.006581009365618229
/home/yli/dataset/masksim_512x512/FlickrFace/00017_crop1.png,FlickrFace,0.0012108980445191264
/home/yli/dataset/masksim_512x512/FlickrFace/00017_crop2.png,FlickrFace,0.007122073322534561
/home/yli/dataset/masksim_512x512/FlickrFace/00017_crop3.png,FlickrFace,0.005514328833669424
/home/yli/dataset/masksim_512x512/FlickrFace/00018_crop0.png,FlickrFace,0.2908083498477936
/home/yli/dataset/masksim_512x512/FlickrFace/00018_crop1.png,FlickrFace,0.06607739627361298
/home/yli/dataset/masksim_512x512/FlickrFace/00018_crop2.png,FlickrFace,0.0594981424510479
/home/yli/dataset/masksim_512x512/FlickrFace/00018_crop3.png,FlickrFace,0.025229372084140778
/home/yli/dataset/masksim_512x512/FlickrFace/00019_crop0.png,FlickrFace,0.010567945428192616
/home/yli/dataset/masksim_512x512/FlickrFace/00019_crop1.png,FlickrFace,0.017939290031790733
/home/yli/dataset/masksim_512x512/FlickrFace/00019_crop2.png,FlickrFace,0.2529250979423523
